port,port_lat,port_lon,port_state,mandi,mandi_lat,mandi_lon,mandi_state,fish_type,fish_size,mandi_price_inr_per_kg,distance_km,transport_cost_inr_per_kg,net_price_inr_per_kg
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Pomfret,Medium,640.0,0.23,0.57,639.43
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Pomfret,Large,576.0,0.23,0.57,575.43
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Seer Fish,Small,610.2,0.23,0.57,609.63
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Seer Fish,Medium,557.0,0.23,0.57,556.43
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Seer Fish,Large,745.2,0.23,0.57,744.63
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Prawn,Small,315.9,0.23,0.57,315.33
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Prawn,Medium,261.0,0.23,0.57,260.43
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Prawn,Large,628.8,0.23,0.57,628.23
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Mackerel,Small,171.0,0.23,0.57,170.43
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Mackerel,Medium,133.0,0.23,0.57,132.43
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Mackerel,Large,165.6,0.23,0.57,165.03
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Sardine,Small,108.0,0.23,0.57,107.43
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Sardine,Medium,76.0,0.23,0.57,75.43
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,"Kasimedu Fish Market, Chennai",13.1176,80.3018,Tamil Nadu,Sardine,Large,159.6,0.23,0.57,159.03
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Tuna,Small,248.4,2.0,4.99,243.41
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Tuna,Medium,274.0,2.0,4.99,269.01
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Tuna,Large,319.2,2.0,4.99,314.21
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Pomfret,Small,324.9,2.0,4.99,319.91
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Pomfret,Medium,667.0,2.0,4.99,662.01
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Pomfret,Large,514.8,2.0,4.99,509.81
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Seer Fish,Small,598.5,2.0,4.99,593.51
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Seer Fish,Medium,788.0,2.0,4.99,783.01
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Seer Fish,Large,855.6,2.0,4.99,850.61
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Prawn,Small,358.2,2.0,4.99,353.21
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Prawn,Medium,330.0,2.0,4.99,325.01
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Prawn,Large,556.8,2.0,4.99,551.81
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Mackerel,Small,186.3,2.0,4.99,181.31
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Mackerel,Medium,114.0,2.0,4.99,109.01
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Mackerel,Large,213.6,2.0,4.99,208.61
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Sardine,Small,63.9,2.0,4.99,58.91
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Sardine,Medium,74.0,2.0,4.99,69.01
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Royapuram Wholesale Market,13.1032,80.2933,Tamil Nadu,Sardine,Large,141.6,2.0,4.99,136.61
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Tuna,Small,335.7,141.47,353.67,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Tuna,Medium,328.0,141.47,353.67,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Tuna,Large,294.0,141.47,353.67,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Pomfret,Small,356.4,141.47,353.67,2.73
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Pomfret,Medium,637.0,141.47,353.67,283.33
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Pomfret,Large,738.0,141.47,353.67,384.33
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Seer Fish,Small,418.5,141.47,353.67,64.83
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Seer Fish,Medium,648.0,141.47,353.67,294.33
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Seer Fish,Large,1020.0,141.47,353.67,666.33
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Prawn,Small,477.9,141.47,353.67,124.23
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Prawn,Medium,335.0,141.47,353.67,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Prawn,Large,598.8,141.47,353.67,245.13
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Mackerel,Small,92.7,141.47,353.67,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Mackerel,Medium,168.0,141.47,353.67,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Mackerel,Large,247.2,141.47,353.67,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Sardine,Small,59.4,141.47,353.67,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Sardine,Medium,68.0,141.47,353.67,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Pondicherry Fish Market,11.934,79.828,Puducherry,Sardine,Large,128.4,141.47,353.67,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Tuna,Small,261.9,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Tuna,Medium,278.0,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Tuna,Large,361.2,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Pomfret,Small,514.8,150.34,375.85,138.95
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Pomfret,Medium,721.0,150.34,375.85,345.15
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Pomfret,Large,542.4,150.34,375.85,166.55
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Seer Fish,Small,649.8,150.34,375.85,273.95
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Seer Fish,Medium,463.0,150.34,375.85,87.15
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Seer Fish,Large,729.6,150.34,375.85,353.75
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Prawn,Small,360.9,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Prawn,Medium,357.0,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Prawn,Large,524.4,150.34,375.85,148.55
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Mackerel,Small,120.6,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Mackerel,Medium,187.0,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Mackerel,Large,264.0,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Sardine,Small,86.4,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Sardine,Medium,102.0,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Sardine,Large,118.8,150.34,375.85,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Tuna,Small,294.3,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Tuna,Medium,258.0,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Tuna,Large,280.8,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Pomfret,Small,652.5,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Pomfret,Medium,353.0,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Pomfret,Large,837.6,265.39,663.48,174.12
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Seer Fish,Small,761.4,265.39,663.48,97.92
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Seer Fish,Medium,659.0,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Seer Fish,Large,732.0,265.39,663.48,68.52
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Prawn,Small,238.5,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Prawn,Medium,357.0,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Prawn,Large,672.0,265.39,663.48,8.52
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Mackerel,Small,110.7,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Mackerel,Medium,102.0,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Mackerel,Large,128.4,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Sardine,Small,81.9,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Sardine,Medium,98.0,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Nagapattinam Fish Market,10.775,79.844,Tamil Nadu,Sardine,Large,126.0,265.39,663.48,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Tuna,Small,223.2,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Tuna,Medium,281.0,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Tuna,Large,282.0,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Pomfret,Small,526.5,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Pomfret,Medium,588.0,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Pomfret,Large,871.2,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Seer Fish,Small,643.5,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Seer Fish,Medium,808.0,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Seer Fish,Large,946.8,351.73,879.32,67.48
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Prawn,Small,282.6,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Prawn,Medium,426.0,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Prawn,Large,302.4,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Mackerel,Small,188.1,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Mackerel,Medium,157.0,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Mackerel,Large,151.2,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Sardine,Small,75.6,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Sardine,Medium,107.0,351.73,879.32,0.0
Chennai (Kasimedu),13.1195,80.301,Tamil Nadu,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Sardine,Large,148.8,351.73,879.32,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Tuna,Small,262.8,0.98,2.45,260.35
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Tuna,Medium,362.0,0.98,2.45,359.55
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Tuna,Large,321.6,0.98,2.45,319.15
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Pomfret,Small,653.4,0.98,2.45,650.95
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Pomfret,Medium,693.0,0.98,2.45,690.55
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Pomfret,Large,586.8,0.98,2.45,584.35
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Seer Fish,Small,572.4,0.98,2.45,569.95
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Seer Fish,Medium,742.0,0.98,2.45,739.55
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Seer Fish,Large,612.0,0.98,2.45,609.55
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Prawn,Small,402.3,0.98,2.45,399.85
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Prawn,Medium,544.0,0.98,2.45,541.55
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Prawn,Large,681.6,0.98,2.45,679.15
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Mackerel,Small,121.5,0.98,2.45,119.05
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Mackerel,Medium,177.0,0.98,2.45,174.55
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Mackerel,Large,120.0,0.98,2.45,117.55
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Sardine,Small,108.9,0.98,2.45,106.45
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Sardine,Medium,136.0,0.98,2.45,133.55
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Tuticorin Fish Market,8.773,78.135,Tamil Nadu,Sardine,Large,100.8,0.98,2.45,98.35
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Tuna,Small,243.9,141.79,354.48,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Tuna,Medium,223.0,141.79,354.48,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Tuna,Large,333.6,141.79,354.48,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Pomfret,Small,378.9,141.79,354.48,24.42
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Pomfret,Medium,497.0,141.79,354.48,142.52
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Pomfret,Large,837.6,141.79,354.48,483.12
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Seer Fish,Small,460.8,141.79,354.48,106.32
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Seer Fish,Medium,759.0,141.79,354.48,404.52
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Seer Fish,Large,986.4,141.79,354.48,631.92
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Prawn,Small,442.8,141.79,354.48,88.32
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Prawn,Medium,579.0,141.79,354.48,224.52
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Prawn,Large,427.2,141.79,354.48,72.72
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Mackerel,Small,131.4,141.79,354.48,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Mackerel,Medium,92.0,141.79,354.48,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Mackerel,Large,250.8,141.79,354.48,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Sardine,Small,58.5,141.79,354.48,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Sardine,Medium,64.0,141.79,354.48,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Rameswaram Fish Market,9.288,79.312,Tamil Nadu,Sardine,Large,76.8,141.79,354.48,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Tuna,Small,245.7,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Tuna,Medium,266.0,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Tuna,Large,273.6,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Pomfret,Small,403.2,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Pomfret,Medium,369.0,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Pomfret,Large,872.4,170.03,425.07,447.33
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Seer Fish,Small,621.0,170.03,425.07,195.93
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Seer Fish,Medium,510.0,170.03,425.07,84.93
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Seer Fish,Large,993.6,170.03,425.07,568.53
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Prawn,Small,384.3,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Prawn,Medium,587.0,170.03,425.07,161.93
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Prawn,Large,373.2,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Mackerel,Small,82.8,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Mackerel,Medium,102.0,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Mackerel,Large,250.8,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Sardine,Small,133.2,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Sardine,Medium,132.0,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kollam Fish Market,8.8806,76.5919,Kerala,Sardine,Large,152.4,170.03,425.07,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kayamkulam Fish Market,9.176,76.482,Kerala,Tuna,Small,324.9,187.22,468.05,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kayamkulam Fish Market,9.176,76.482,Kerala,Tuna,Medium,320.0,187.22,468.05,0.0
Tuticorin (Thoothukudi),8.7642,78.1348,Tamil Nadu,Kayamkulam Fish Market,9.176,76.482,Kerala,Tuna,Large,380.4,187.22,468.05,0.0
